Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00134 ; 02/02/2025 ; 06:00 ; 00040 ; 00007 ; 00002 ; 00000 ; 00000 ; 00000 ; 00015 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 07:00 ; 00085 ; 00006 ; 00002 ; 00000 ; 00000 ; 00000 ; 00016 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 08:00 ; 00071 ; 00003 ; 00004 ; 00000 ; 00000 ; 00000 ; 00030 ; 00007 ; 00001 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 09:00 ; 00190 ; 00019 ; 00026 ; 00000 ; 00000 ; 00000 ; 00083 ; 00009 ; 00005 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 10:00 ; 00246 ; 00017 ; 00021 ; 00000 ; 00000 ; 00000 ; 00099 ; 00012 ; 00002 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 11:00 ; 00299 ; 00027 ; 00059 ; 00000 ; 00000 ; 00000 ; 00193 ; 00018 ; 00017 ; 00002 ; 00000 ; 00000
00134 ; 02/02/2025 ; 12:00 ; 00362 ; 00021 ; 00074 ; 00000 ; 00000 ; 00000 ; 00293 ; 00013 ; 00038 ; 00001 ; 00000 ; 00000
00134 ; 02/02/2025 ; 13:00 ; 00384 ; 00017 ; 00048 ; 00002 ; 00000 ; 00000 ; 00406 ; 00017 ; 00070 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 14:00 ; 00288 ; 00023 ; 00061 ; 00000 ; 00000 ; 00000 ; 00392 ; 00008 ; 00054 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 15:00 ; 00218 ; 00026 ; 00034 ; 00001 ; 00000 ; 00000 ; 00261 ; 00014 ; 00032 ; 00001 ; 00000 ; 00000
00134 ; 02/02/2025 ; 16:00 ; 00282 ; 00029 ; 00053 ; 00002 ; 00000 ; 00000 ; 00255 ; 00016 ; 00029 ; 00002 ; 00000 ; 00000
00134 ; 02/02/2025 ; 17:00 ; 00458 ; 00022 ; 00086 ; 00000 ; 00000 ; 00000 ; 00404 ; 00018 ; 00067 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 18:00 ; 00461 ; 00026 ; 00133 ; 00000 ; 00000 ; 00000 ; 00545 ; 00025 ; 00127 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 19:00 ; 00365 ; 00022 ; 00058 ; 00000 ; 00000 ; 00000 ; 00508 ; 00041 ; 00149 ; 00002 ; 00000 ; 00000
00134 ; 02/02/2025 ; 20:00 ; 00262 ; 00008 ; 00029 ; 00002 ; 00000 ; 00000 ; 00481 ; 00041 ; 00133 ; 00000 ; 00000 ; 00000
00134 ; 02/02/2025 ; 21:00 ; 00157 ; 00009 ; 00014 ; 00000 ; 00000 ; 00000 ; 00360 ; 00029 ; 00083 ; 00001 ; 00000 ; 00000
00134 ; 02/02/2025 ; 22:00 ; 00112 ; 00010 ; 00006 ; 00001 ; 00000 ; 00000 ; 00513 ; 00025 ; 00177 ; 00002 ; 00000 ; 00000
00134 ; 02/02/2025 ; 23:00 ; 00063 ; 00010 ; 00005 ; 00000 ; 00000 ; 00000 ; 00248 ; 00023 ; 00046 ; 00003 ; 00000 ; 00000
00134 ; 02/02/2025 ; 24:00 ; 00030 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00059 ; 00012 ; 00010 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 01:00 ; 00018 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 02:00 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 03:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 04:00 ; 00006 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 05:00 ; 00025 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 06:00 ; 00203 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00157 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 07:00 ; 00258 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00206 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 08:00 ; 00695 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00553 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 09:00 ; 00603 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00502 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 10:00 ; 00448 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00445 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 11:00 ; 00398 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00376 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 12:00 ; 00399 ; 00053 ; 00000 ; 00000 ; 00000 ; 00000 ; 00409 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 13:00 ; 00449 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00450 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 14:00 ; 00605 ; 00053 ; 00000 ; 00000 ; 00000 ; 00000 ; 00670 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 15:00 ; 00602 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00658 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 16:00 ; 00462 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00543 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 17:00 ; 00471 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00618 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 18:00 ; 00686 ; 00049 ; 00000 ; 00000 ; 00000 ; 00000 ; 00698 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 19:00 ; 00601 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00661 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 20:00 ; 00459 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00417 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 21:00 ; 00270 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00278 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 22:00 ; 00168 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00161 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 23:00 ; 00137 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00166 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 27/01/2025 ; 24:00 ; 00019 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00031 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 01:00 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 02:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 03:00 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 04:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 05:00 ; 00023 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00018 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 06:00 ; 00207 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00159 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 07:00 ; 00272 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00211 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 08:00 ; 00707 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00578 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 09:00 ; 00596 ; 00064 ; 00000 ; 00000 ; 00000 ; 00000 ; 00540 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 10:00 ; 00467 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00448 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 11:00 ; 00407 ; 00053 ; 00000 ; 00000 ; 00000 ; 00000 ; 00441 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 12:00 ; 00389 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00420 ; 00067 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 13:00 ; 00509 ; 00071 ; 00000 ; 00000 ; 00000 ; 00000 ; 00524 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 14:00 ; 00667 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000 ; 00615 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 15:00 ; 00584 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00642 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 16:00 ; 00480 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00507 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 17:00 ; 00460 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00582 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 18:00 ; 00659 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000 ; 00774 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 19:00 ; 00610 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00624 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 20:00 ; 00472 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00461 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 21:00 ; 00279 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00288 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 22:00 ; 00182 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00165 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 23:00 ; 00148 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00165 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 28/01/2025 ; 24:00 ; 00022 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00027 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 01:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 02:00 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 03:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 04:00 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 05:00 ; 00020 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 06:00 ; 00196 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00154 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 07:00 ; 00251 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00199 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 08:00 ; 00683 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00544 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 09:00 ; 00641 ; 00063 ; 00000 ; 00000 ; 00000 ; 00000 ; 00529 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 10:00 ; 00446 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000 ; 00423 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 11:00 ; 00440 ; 00056 ; 00000 ; 00000 ; 00000 ; 00000 ; 00454 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 12:00 ; 00395 ; 00080 ; 00000 ; 00000 ; 00000 ; 00000 ; 00388 ; 00044 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 13:00 ; 00502 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00539 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 14:00 ; 00617 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000 ; 00637 ; 00049 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 15:00 ; 00609 ; 00044 ; 00000 ; 00000 ; 00000 ; 00000 ; 00644 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 16:00 ; 00496 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00541 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 17:00 ; 00477 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00616 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 18:00 ; 00702 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00722 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 19:00 ; 00598 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00657 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 20:00 ; 00453 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00461 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 21:00 ; 00285 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00332 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 22:00 ; 00175 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00167 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 23:00 ; 00158 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00170 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 29/01/2025 ; 24:00 ; 00050 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 01:00 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 02:00 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 03:00 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 04:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 05:00 ; 00021 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 06:00 ; 00198 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00167 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 07:00 ; 00279 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00207 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 08:00 ; 00686 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00555 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 09:00 ; 00610 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00506 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 10:00 ; 00442 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00436 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 11:00 ; 00408 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00395 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 12:00 ; 00389 ; 00061 ; 00000 ; 00000 ; 00000 ; 00000 ; 00398 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 13:00 ; 00463 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00508 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 14:00 ; 00650 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00573 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 15:00 ; 00583 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00610 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 16:00 ; 00458 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00534 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 17:00 ; 00476 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00557 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 18:00 ; 00601 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00678 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 19:00 ; 00610 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000 ; 00625 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 20:00 ; 00446 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00401 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 21:00 ; 00260 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00302 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 22:00 ; 00138 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00139 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 23:00 ; 00146 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00185 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 30/01/2025 ; 24:00 ; 00082 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00051 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 01:00 ; 00043 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00035 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 02:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 03:00 ; 00008 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 04:00 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 05:00 ; 00017 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00018 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 06:00 ; 00182 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00154 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 07:00 ; 00327 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00241 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 08:00 ; 00661 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00524 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 09:00 ; 00568 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000 ; 00487 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 10:00 ; 00472 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00416 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 11:00 ; 00400 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00418 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 12:00 ; 00434 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00475 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 13:00 ; 00485 ; 00061 ; 00000 ; 00000 ; 00000 ; 00000 ; 00526 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 14:00 ; 00633 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00702 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 15:00 ; 00663 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00747 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 16:00 ; 00571 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00582 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 17:00 ; 00483 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00563 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 18:00 ; 00631 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00656 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 19:00 ; 00552 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00620 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 20:00 ; 00469 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00501 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 21:00 ; 00331 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00343 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 22:00 ; 00200 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00218 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 23:00 ; 00162 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00166 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 31/01/2025 ; 24:00 ; 00119 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00087 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 01:00 ; 00099 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00057 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 02:00 ; 00058 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 03:00 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 04:00 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 05:00 ; 00021 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 06:00 ; 00045 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 07:00 ; 00046 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00071 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 08:00 ; 00110 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00109 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 09:00 ; 00183 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00167 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 10:00 ; 00291 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00257 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00158 ; 01/02/2025 ; 11:00 ; 00398 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00393 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
